219	да	да	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#77.58#77.924
220	которые	который	PRON	_	Case=Nom	_	_	_	@pp1990m-words#@pp1990m#77.924#78.268
221	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#78.268#78.612
222	связаны	связать	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@pp1990m-words#@pp1990m#78.612#78.956
223	с	с	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#78.956#79.3
224	командами	команда	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#79.3#79.644
225	с	с	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#79.644#79.988
226	какими-то	какой-то	DET	_	Case=Ins|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#79.988#80.332
227	конкретными	конкретный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#80.332#80.676
228	словами	слово	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#80.676#81.033
229	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#81.3#81.63
230	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#81.63#81.96
231	если	если	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#81.96#82.29
232	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#82.29#82.62
233	необходимо	необходимый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@pp1990m-words#@pp1990m#82.62#82.95
234	научить	учить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#82.95#83.28
235	собаку	собака	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#83.28#83.61
236	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#83.61#83.94
237	подбирать	подбирать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#83.94#84.27
238	ничего	ничто	PRON	_	Case=Acc	_	_	_	@pp1990m-words#@pp1990m#84.27#84.6
239	на	на	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#84.6#84.93
240	улице	улица	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#84.93#85.26
241	к	к	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#85.26#85.59
242	примеру	пример	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#85.59#85.92
243	то	то	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#86.2#86.52
244	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#86.52#86.84
245	ну	ну	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#86.84#87.16
246	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#87.16#87.48
247	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#87.48#87.8
248	совсем	совсем	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#87.8#88.12
249	разумно	разумно	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#88.12#88.44
250	например	например	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#88.44#88.76
251	э	э	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#89.226#89.556
252	использовать	использовать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#89.556#89.886
253	только	только	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#89.886#90.216
254	команду	команда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#90.216#90.546
255	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#90.546#90.876
256	потому	потому	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#90.876#91.206
257	что	что	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#91.206#91.536
258	если	если	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#91.536#91.866
259	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#91.866#92.196
260	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#92.196#92.533
261	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#92.886#93.217
262	ходить	ходить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#93.217#93.548
263	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#93.548#93.879
264	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#93.879#94.213
265	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#94.36#94.622
266	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#94.622#94.884
267	фу	фу	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#94.884#95.146
268	а	а	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#95.24#95.497
269	если	если	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#95.497#95.754
270	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#95.754#96.013
271	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#96.313#96.684
272	команду	команда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#96.684#97.055
273	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#97.055#97.426
274	произносим	произносить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#97.426#97.8
275	то	то	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#98.026#98.506
276	соответственно	соответственно	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#98.506#98.986
277	собака	собака	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#99.56#99.878
278	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#99.878#100.196
279	что-то	что-то	PRON	_	Case=Acc	_	_	_	@pp1990m-words#@pp1990m#100.196#100.514
280	съесть	съесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#100.514#100.832
281	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pp1990m-words#@pp1990m#100.832#101.15
282	так	так	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#101.15#101.468
283	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#101.468#101.786
284	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#101.786#102.104
285	должно	должный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@pp1990m-words#@pp1990m#102.104#102.422
286	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#102.422#102.74
287	правило	правило	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#102.74#103.058
288	что	что	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#103.058#103.386
289	земля	земля	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#103.78#104.473
290	пол	пол	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#104.613#104.946
291	всё	весь	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#104.946#105.28
292	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#105.373#105.686
293	табу	табу	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#105.686#106.0
294	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#106.07#106.38
295	никакую	никакой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#106.53#106.856
296	еду	еда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#106.856#107.182
297	там	там	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#107.182#107.508
298	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#107.508#107.834
299	подбираем	подбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#107.834#108.16
300	даже	даже	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#108.33#108.64
301	если	если	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#108.64#108.95
302	есть	есть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#108.95#109.26
303	рядом	рядом	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#109.26#109.57
304	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#109.57#109.88
305	нет	нет	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#109.94#110.245
306	рядом	рядом	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#110.245#110.55
307	человека	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#110.55#110.855
308	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#110.855#111.16
309	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#111.16#111.465
310	либо	либо	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#111.465#111.77
311	даёт	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#111.77#112.075
312	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#112.075#112.38
313	команду	команда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#112.38#112.685
314	либо	либо	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#112.685#112.99
315	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#112.99#113.295
316	дает	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#113.295#113.6
317	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#113.6#113.905
318	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@pp1990m-words#@pp1990m#113.905#114.21
319	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@pp1990m-words#@pp1990m#114.21#114.515
320	ничего	ничто	PRON	_	Case=Gen	_	_	_	@pp1990m-words#@pp1990m#114.515#114.82
321	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#114.82#115.125
322	подбираем	подбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#115.125#115.43
323	поэтому	поэтому	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#115.43#115.74
324	вот	вот	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#116.09#116.49
325	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pp1990m-words#@pp1990m#116.49#116.89
326	когда	когда	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#116.89#117.29
327	например	например	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#117.29#117.69
328	обучаю	обучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#117.69#118.09
329	там	там	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#118.09#118.49
330	своих	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#118.49#118.89
331	питомцев	питомец	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#118.89#119.29
332	то	то	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#119.29#119.69
333	с	с	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#120.04#120.35
334	одной	один	NUM	_	Case=Gen|Gender=Fem	_	_	_	@pp1990m-words#@pp1990m#120.35#120.66
335	стороны	сторона	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#120.66#120.97
336	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pp1990m-words#@pp1990m#120.97#121.28
337	обучаю	обучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#121.28#121.59
338	правилам	правило	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#121.59#121.9
339	и	и	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#121.9#122.21
340	ограничениям	ограничение	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#122.21#122.52
341	с	с	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#122.79#123.097
342	другой	другой	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#123.097#123.404
343	стороны	сторона	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#123.404#123.711
344	командам	команда	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#123.711#124.02
345	вот	вот	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#124.39#124.69
346	ну	ну	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#125.05#125.41
347	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#126.053#126.294
348	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#126.294#126.535
349	и	и	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#126.535#126.776
350	целом	целый	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#126.776#127.017
351	и	и	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#127.017#127.258
352	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#127.258#127.5
353	который	который	PRON	_	Case=Nom	_	_	_	@pp1990m-words#@pp1990m#127.772#128.17
354	приобретает	приобретать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#128.17#128.568
355	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#128.568#128.966
356	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#128.966#129.364
357	собаку	собака	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#129.364#129.762
358	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#129.762#130.16
359	тоже	тоже	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#130.16#130.558
360	нуждается	нуждаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pp1990m-words#@pp1990m#130.558#130.956
361	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#130.956#131.354
362	неком	некий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#131.354#131.752
363	определенном	определенный	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#131.752#132.15
364	обучении	обучение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#132.15#132.548
365	поэтому	поэтому	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#132.548#132.946
366	глупо	глупо	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#133.086#133.467
367	так	так	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#133.467#133.848
368	считать	считать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#133.848#134.229
369	что	что	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#134.229#134.613
370	только	только	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#134.803#135.118
371	собака	собака	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#135.118#135.433
372	нуждается	нуждаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pp1990m-words#@pp1990m#135.433#135.748
373	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#135.748#136.063
374	дрессировке	дрессировка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#136.063#136.378
375	и	и	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#136.378#136.693
376	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#136.693#137.008
377	обучении	обучение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#137.008#137.323
378	да	да	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#137.323#137.638
379	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#137.638#137.953
380	тоже	тоже	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#137.953#138.268
381	нуждается	нуждаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pp1990m-words#@pp1990m#138.268#138.583
382	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#138.583#138.898
383	обучении	обучение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#138.898#139.213
384	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@pp1990m-words#@pp1990m#139.213#139.54
385	э	э	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#140.053#140.293
386	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#140.352#140.925
387	какое-то	какой-то	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#141.72#142.125
388	поведение	поведение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#142.125#142.53
389	элементарное	элементарный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#142.53#142.935
390	собаки	собака	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#142.935#143.34
391	да	да	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#143.34#143.745
392	и	и	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#143.745#144.15
393	понимать	понимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#144.15#144.555
394	что	что	PRON	_	Case=Acc	_	_	_	@pp1990m-words#@pp1990m#144.555#144.96
395	вот	вот	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#144.96#145.365
396	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#145.365#145.77
397	если	если	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#145.77#146.175
398	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#146.175#146.58
399	сходила	cходить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#146.58#146.986
400	в	в	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#147.153#147.425
401	туалет	туалет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#147.425#147.697
402	к	к	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#147.697#147.969
403	нему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#147.969#148.241
404	на	на	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#148.241#148.513
405	кровать	кровать	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#148.513#148.785
406	да	да	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#148.785#149.057
407	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#149.057#149.329
408	не	не	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#149.329#149.601
409	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#149.601#149.873
410	что	что	SCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#149.873#150.145
411	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#150.145#150.417
412	плохо	плохо	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#150.417#150.689
413	к	к	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#150.689#150.961
414	нему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@pp1990m-words#@pp1990m#150.961#151.233
415	относится	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pp1990m-words#@pp1990m#151.233#151.505
416	да	да	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#151.505#151.777
417	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#151.777#152.049
418	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#152.049#152.321
419	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#152.321#152.593
420	ряд	ряд	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pp1990m-words#@pp1990m#152.593#152.865
421	определенных	определенный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#152.865#153.137
422	причин	причина	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#153.137#153.409
423	поведенческих	поведенческий	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#153.409#153.7
424	вот	вот	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#154.146#154.346
425	которые	который	PRON	_	Case=Nom	_	_	_	@pp1990m-words#@pp1990m#154.44#154.814
426	ведут	вести	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pp1990m-words#@pp1990m#154.814#155.188
427	за	за	ADP	_	_	_	_	_	@pp1990m-words#@pp1990m#155.188#155.562
428	собой	себя	PRON	_	Case=Ins	_	_	_	@pp1990m-words#@pp1990m#155.562#155.936
429	такие	такой	DET	_	Case=Acc|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#155.936#156.31
430	последствия	последствие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#156.31#156.684
431	да	да	PART	_	_	_	_	_	@pp1990m-words#@pp1990m#156.684#157.06
432	но	но	CCONJ	_	_	_	_	_	@pp1990m-words#@pp1990m#157.213#157.493
433	кхм	кхм	INTJ	_	_	_	_	_	@pp1990m-words#@pp1990m#157.633#157.913
434	очень	очень	ADV	_	_	_	_	_	@pp1990m-words#@pp1990m#157.913#158.193
435	часто	часто	ADV	_	Degree=Pos	_	_	_	@pp1990m-words#@pp1990m#158.193#158.473
436	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@pp1990m-words#@pp1990m#158.473#158.753
